DrugBankID_InteractorA	DrugBankID_InteractorB	Adverse
DB00872	DB00381	Y
DB00872	DB01223	Y
DB00872	DB00404	Y
DB00872	DB00969	Y
DB01392	DB00726	Y
DB01392	DB00384	Y
DB01392	DB01162	Y
DB01392	DB00966	Y
DB01392	DB00421	Y
DB01392	DB00489	Y
DB01392	DB00344	Y
DB01392	DB00571	Y
DB01392	DB00457	Y
DB01392	DB00960	Y
DB01392	DB00692	Y
DB01392	DB00925	Y
DB01392	DB01359	Y
DB01392	DB00540	Y
DB01392	DB00401	Y
DB01392	DB00393	Y
DB01392	DB01115	Y
DB01392	DB04861	Y
DB01392	DB01203	Y
DB01392	DB00691	Y
DB01392	DB00264	Y
DB01392	DB00524	Y
DB01392	DB00968	Y
DB01392	DB00232	Y
DB01392	DB00186	Y
DB01392	DB00722	Y
DB01392	DB00598	Y
DB01392	DB00270	Y
DB01392	DB01029	Y
DB01392	DB00808	Y
DB01392	DB00458	Y
DB01392	DB00999	Y
DB01392	DB01275	Y
DB01392	DB01018	Y
DB01392	DB00695	Y
DB01392	DB01023	Y
DB01392	DB00903	Y
DB01392	DB00590	Y
DB01392	DB00343	Y
DB01392	DB01151	Y
DB01392	DB00575	Y
DB01392	DB01242	Y
DB01392	DB00880	Y
DB01392	DB01136	Y
DB01392	DB01197	Y
DB01392	DB00490	Y
DB01392	DB00887	Y
DB01392	DB01558	Y
DB01392	DB00612	Y
DB01392	DB00436	Y
DB01392	DB00335	Y
DB01392	DB00543	Y
DB01392	DB00381	Y
DB01392	DB00321	Y
DB01392	DB00594	Y
DB01392	DB00404	Y
DB01392	DB01193	Y
DB00313	DB00495	Y
DB00313	DB02546	Y
DB00313	DB00273	Y
DB00313	DB00418	Y
DB00313	DB01398	Y
DB00313	DB00734	Y
DB00313	DB00794	Y
DB00313	DB00312	Y
DB00313	DB01267	Y
DB00313	DB01083	Y
DB00313	DB00334	Y
DB00313	DB00186	Y
DB00313	DB01355	Y
DB00313	DB01354	Y
DB00313	DB01018	Y
DB00313	DB00477	Y
DB00313	DB01353	Y
DB00313	DB00237	Y
DB00313	DB00945	Y
DB01032	DB00495	Y
DB01032	DB00500	Y
DB01032	DB01124	Y
DB01032	DB01600	Y
DB01032	DB00605	Y
DB01032	DB01399	Y
DB01032	DB01398	Y
DB01032	DB00554	Y
DB01032	DB00991	Y
DB01032	DB00788	Y
DB01032	DB00461	Y
DB01032	DB01024	Y
DB01032	DB00688	Y
DB01032	DB00563	Y
DB01032	DB00814	Y
DB01032	DB00784	Y
DB01032	DB01397	Y
DB01032	DB00186	Y
DB01032	DB00465	Y
DB01032	DB01009	Y
DB01032	DB00328	Y
DB01032	DB01050	Y
DB01032	DB01016	Y
DB01032	DB01067	Y
DB01032	DB00222	Y
DB01032	DB01120	Y
DB01032	DB00695	Y
DB01032	DB00573	Y
DB01032	DB00749	Y
DB01032	DB00903	Y
DB01032	DB00861	Y
DB01032	DB00485	Y
DB01032	DB00482	Y
DB01032	DB00241	Y
DB01032	DB00887	Y
DB01032	DB01294	Y
DB01032	DB00233	Y
DB01032	DB00945	Y
DB00186	DB00425	Y
DB00186	DB00277	Y
DB00186	DB01041	Y
DB00186	DB06204	Y
DB00186	DB05271	Y
DB00186	DB00268	Y
DB00186	DB00413	Y
DB00186	DB00252	Y
DB00186	DB01173	Y
DB00186	DB00334	Y
DB00186	DB00486	Y
DB00186	DB00370	Y
DB00186	DB01403	Y
DB00186	DB00333	Y
DB00186	DB00653	Y
DB00186	DB00408	Y
DB00186	DB00956	Y
DB00186	DB00450	Y
DB00186	DB00470	Y
DB00186	DB00366	Y
DB00186	DB00363	Y
DB00186	DB00921	Y
DB00186	DB01223	Y
DB00640	DB00277	Y
DB00640	DB00184	Y
DB00640	DB00975	Y
DB00640	DB00201	Y
DB00640	DB01223	Y
DB00909	DB00425	Y
DB00909	DB01041	Y
DB00909	DB06204	Y
DB00909	DB01398	Y
DB00909	DB05271	Y
DB00909	DB00268	Y
DB00909	DB00908	Y
DB00909	DB00413	Y
DB00909	DB00252	Y
DB00909	DB01174	Y
DB00909	DB01173	Y
DB00909	DB01083	Y
DB00909	DB00486	Y
DB00909	DB00370	Y
DB00909	DB00834	Y
DB00909	DB01403	Y
DB00909	DB00653	Y
DB00909	DB01356	Y
DB00909	DB00956	Y
DB00909	DB01195	Y
DB00909	DB00311	Y
DB00909	DB00450	Y
DB00909	DB00470	Y
DB00909	DB00366	Y
DB00909	DB01144	Y
DB00909	DB01254	Y
DB00909	DB00921	Y
DB00909	DB00559	Y
DB00909	DB00182	Y
DB00909	DB00945	Y
DB00909	DB00819	Y
DB00752	DB01624	Y
DB00752	DB00246	Y
DB00752	DB00508	Y
DB00752	DB00831	Y
DB00752	DB00193	Y
DB00752	DB00273	Y
DB00752	DB01623	Y
DB00752	DB00679	Y
DB00752	DB06204	Y
DB00752	DB00675	Y
DB00752	DB00391	Y
DB00752	DB06144	Y
DB00752	DB00734	Y
DB00752	DB00409	Y
DB00752	DB01224	Y
DB00752	DB01182	Y
DB00752	DB00420	Y
DB00752	DB00433	Y
DB00752	DB01278	Y
DB00752	DB01100	Y
DB00752	DB00850	Y
DB00752	DB01267	Y
DB00752	DB01192	Y
DB00752	DB00497	Y
DB00752	DB00904	Y
DB00752	DB00334	Y
DB00752	DB00368	Y
DB00752	DB04861	Y
DB00752	DB01618	Y
DB00752	DB00370	Y
DB00752	DB00264	Y
DB00752	DB01233	Y
DB00752	DB00422	Y
DB00752	DB00968	Y
DB00752	DB01403	Y
DB00752	DB00333	Y
DB00752	DB00933	Y
DB00752	DB00934	Y
DB00752	DB00408	Y
DB00752	DB01356	Y
DB00752	DB00327	Y
DB00752	DB00956	Y
DB00752	DB00502	Y
DB00752	DB04842	Y
DB00752	DB00623	Y
DB00752	DB00875	Y
DB00752	DB00450	Y
DB00752	DB00366	Y
DB00752	DB00561	Y
DB00752	DB01184	Y
DB00752	DB00204	Y
DB00752	DB00514	Y
DB00752	DB00434	Y
DB00752	DB00318	Y
DB00752	DB00363	Y
DB00752	DB00758	Y
DB00752	DB01166	Y
DB00752	DB01239	Y
DB00752	DB00477	Y
DB00752	DB01038	Y
DB00752	DB00490	Y
DB00752	DB01156	Y
DB00752	DB00921	Y
DB00752	DB01393	Y
DB00752	DB00767	Y
DB00752	DB00289	Y
DB00752	DB01238	Y
DB00752	DB00182	Y
DB00752	DB06288	Y
DB00752	DB06594	Y
DB00752	DB01063	Y
DB00752	DB01614	Y
DB00273	DB01624	Y
DB00273	DB00425	Y
DB00273	DB00726	Y
DB00273	DB00831	Y
DB00273	DB01036	Y
DB00273	DB01623	Y
DB00273	DB00679	Y
DB00273	DB01041	Y
DB00273	DB06204	Y
DB00273	DB06335	Y
DB00273	DB01398	Y
DB00273	DB01001	Y
DB00273	DB05271	Y
DB00273	DB00268	Y
DB00273	DB00734	Y
DB00273	DB00908	Y
DB00273	DB01224	Y
DB00273	DB00344	Y
DB00273	DB01069	Y
DB00273	DB00420	Y
DB00273	DB00433	Y
DB00273	DB00794	Y
DB00273	DB00413	Y
DB00273	DB01100	Y
DB00273	DB00252	Y
DB00273	DB00780	Y
DB00273	DB00850	Y
DB00273	DB01173	Y
DB00273	DB01083	Y
DB00273	DB00768	Y
DB00273	DB00334	Y
DB00273	DB00540	Y
DB00273	DB00957	Y
DB00273	DB00717	Y
DB00273	DB06713	Y
DB00273	DB00486	Y
DB00273	DB01171	Y
DB00273	DB00370	Y
DB00273	DB00524	Y
DB00273	DB00232	Y
DB00273	DB01403	Y
DB00273	DB00603	Y
DB00273	DB00934	Y
DB00273	DB00653	Y
DB00273	DB00408	Y
DB00273	DB00455	Y
DB00273	DB01356	Y
DB00273	DB00367	Y
DB00273	DB00920	Y
DB00273	DB01247	Y
DB00273	DB00332	Y
DB00273	DB00808	Y
DB00273	DB00458	Y
DB00273	DB00956	Y
DB00273	DB00999	Y
DB00273	DB00502	Y
DB00273	DB00695	Y
DB00273	DB00875	Y
DB00273	DB01195	Y
DB00273	DB01288	Y
DB00273	DB00294	Y
DB00273	DB00823	Y
DB00273	DB00311	Y
DB00273	DB00977	Y
DB00273	DB00903	Y
DB00273	DB01395	Y
DB00273	DB00450	Y
DB00273	DB00470	Y
DB00273	DB00366	Y
DB00273	DB00280	Y
DB00273	DB01144	Y
DB00273	DB00304	Y
DB00273	DB01151	Y
DB00273	DB00434	Y
DB00273	DB01176	Y
DB00273	DB00363	Y
DB00273	DB01242	Y
DB00273	DB00283	Y
DB00273	DB00477	Y
DB00273	DB01114	Y
DB00273	DB00880	Y
DB00273	DB00921	Y
DB00273	DB00887	Y
DB00273	DB00835	Y
DB00273	DB00436	Y
DB00273	DB01238	Y
DB00273	DB00182	Y
DB00273	DB00543	Y
DB00273	DB00321	Y
DB00273	DB00945	Y
DB00273	DB00819	Y
DB00871	DB00277	Y
DB00871	DB00938	Y
DB00871	DB01001	Y
DB00871	DB00852	Y
DB00871	DB01291	Y
DB00871	DB00397	Y
DB00871	DB00388	Y
DB00871	DB00191	Y
DB00871	DB01620	Y
DB00871	DB01579	Y
DB00871	DB00935	Y
DB00871	DB00368	Y
DB00871	DB06711	Y
DB00871	DB00486	Y
DB00871	DB00211	Y
DB00871	DB00422	Y
DB00871	DB00723	Y
DB00871	DB01577	Y
DB00871	DB00408	Y
DB00871	DB00598	Y
DB00871	DB01064	Y
DB00871	DB00332	Y
DB00871	DB05039	Y
DB00871	DB00983	Y
DB00871	DB01288	Y
DB00871	DB00668	Y
DB00871	DB00470	Y
DB00871	DB00561	Y
DB00871	DB00988	Y
DB00871	DB00841	Y
DB00871	DB00449	Y
DB00871	DB01576	Y
DB00871	DB00907	Y
DB00871	DB01407	Y
DB00871	DB00201	Y
DB00871	DB00865	Y
DB00871	DB00289	Y
DB00871	DB01274	Y
DB00871	DB00182	Y
DB00871	DB01223	Y
DB00871	DB01193	Y
DB01037	DB01624	Y
DB01037	DB00246	Y
DB01037	DB00508	Y
DB01037	DB00831	Y
DB01037	DB00193	Y
DB01037	DB01623	Y
DB01037	DB00679	Y
DB01037	DB06204	Y
DB01037	DB00391	Y
DB01037	DB06144	Y
DB01037	DB00734	Y
DB01037	DB00409	Y
DB01037	DB01224	Y
DB01037	DB00420	Y
DB01037	DB00433	Y
DB01037	DB01100	Y
DB01037	DB00850	Y
DB01037	DB01267	Y
DB01037	DB01192	Y
DB01037	DB00497	Y
DB01037	DB00904	Y
DB01037	DB00334	Y
DB01037	DB00957	Y
DB01037	DB00717	Y
DB01037	DB00368	Y
DB01037	DB06713	Y
DB01037	DB01618	Y
DB01037	DB00370	Y
DB01037	DB01233	Y
DB01037	DB00422	Y
DB01037	DB00968	Y
DB01037	DB01403	Y
DB01037	DB00333	Y
DB01037	DB00933	Y
DB01037	DB00603	Y
DB01037	DB00934	Y
DB01037	DB00408	Y
DB01037	DB01356	Y
DB01037	DB00367	Y
DB01037	DB00327	Y
DB01037	DB00956	Y
DB01037	DB00502	Y
DB01037	DB04842	Y
DB01037	DB00623	Y
DB01037	DB00875	Y
DB01037	DB00294	Y
DB01037	DB00823	Y
DB01037	DB00977	Y
DB01037	DB01395	Y
DB01037	DB00450	Y
DB01037	DB00366	Y
DB01037	DB00561	Y
DB01037	DB01184	Y
DB01037	DB00204	Y
DB01037	DB00514	Y
DB01037	DB00304	Y
DB01037	DB00434	Y
DB01037	DB00363	Y
DB01037	DB01239	Y
DB01037	DB00477	Y
DB01037	DB01038	Y
DB01037	DB00490	Y
DB01037	DB01156	Y
DB01037	DB00921	Y
DB01037	DB01393	Y
DB01037	DB00767	Y
DB01037	DB00289	Y
DB01037	DB01238	Y
DB01037	DB00182	Y
DB01037	DB06288	Y
DB01037	DB01063	Y
DB01037	DB01614	Y
DB01001	DB00938	Y
DB01001	DB01278	Y
DB01001	DB00397	Y
DB01001	DB00388	Y
DB01001	DB00191	Y
DB01001	DB00935	Y
DB01001	DB00368	Y
DB01001	DB06711	Y
DB01001	DB00211	Y
DB01001	DB01233	Y
DB01001	DB00723	Y
DB01001	DB01577	Y
DB01001	DB00408	Y
DB01001	DB00598	Y
DB01001	DB01064	Y
DB01001	DB00983	Y
DB01001	DB01288	Y
DB01001	DB00668	Y
DB01001	DB00988	Y
DB01001	DB00841	Y
DB01001	DB01407	Y
DB01001	DB00865	Y
DB01001	DB00289	Y
DB01001	DB00182	Y
DB01001	DB01193	Y
DB00852	DB00421	Y
DB00852	DB00938	Y
DB00852	DB00397	Y
DB00852	DB00388	Y
DB00852	DB00191	Y
DB00852	DB00935	Y
DB00852	DB00368	Y
DB00852	DB06711	Y
DB00852	DB00211	Y
DB00852	DB00723	Y
DB00852	DB01577	Y
DB00852	DB00598	Y
DB00852	DB01064	Y
DB00852	DB00983	Y
DB00852	DB00813	Y
DB00852	DB01288	Y
DB00852	DB00311	Y
DB00852	DB00668	Y
DB00852	DB00988	Y
DB00852	DB00841	Y
DB00852	DB01144	Y
DB00852	DB01407	Y
DB00852	DB00865	Y
DB00852	DB00289	Y
DB00852	DB00182	Y
DB00852	DB00819	Y
DB00852	DB01193	Y
DB01291	DB00938	Y
DB01291	DB00397	Y
DB01291	DB00388	Y
DB01291	DB00191	Y
DB01291	DB00935	Y
DB01291	DB00368	Y
DB01291	DB06711	Y
DB01291	DB00211	Y
DB01291	DB00723	Y
DB01291	DB01577	Y
DB01291	DB00408	Y
DB01291	DB00598	Y
DB01291	DB01064	Y
DB01291	DB00983	Y
DB01291	DB01288	Y
DB01291	DB00668	Y
DB01291	DB00988	Y
DB01291	DB00841	Y
DB01291	DB01407	Y
DB01291	DB00865	Y
DB01291	DB00289	Y
DB01291	DB00182	Y
DB01291	DB01193	Y
DB00397	DB00277	Y
DB00397	DB00938	Y
DB00397	DB00388	Y
DB00397	DB00191	Y
DB00397	DB01620	Y
DB00397	DB01579	Y
DB00397	DB00935	Y
DB00397	DB00368	Y
DB00397	DB06711	Y
DB00397	DB00486	Y
DB00397	DB00211	Y
DB00397	DB00422	Y
DB00397	DB01577	Y
DB00397	DB00332	Y
DB00397	DB05039	Y
DB00397	DB00983	Y
DB00397	DB01288	Y
DB00397	DB00470	Y
DB00397	DB00561	Y
DB00397	DB00988	Y
DB00397	DB00841	Y
DB00397	DB00449	Y
DB00397	DB01576	Y
DB00397	DB00907	Y
DB00397	DB00201	Y
DB00397	DB00865	Y
DB00397	DB00289	Y
DB00397	DB01274	Y
DB00397	DB00182	Y
DB00397	DB01223	Y
DB00388	DB00277	Y
DB00388	DB00938	Y
DB00388	DB00191	Y
DB00388	DB01620	Y
DB00388	DB01579	Y
DB00388	DB00935	Y
DB00388	DB00368	Y
DB00388	DB06711	Y
DB00388	DB00486	Y
DB00388	DB00211	Y
DB00388	DB00422	Y
DB00388	DB00723	Y
DB00388	DB01577	Y
DB00388	DB00598	Y
DB00388	DB01064	Y
DB00388	DB00332	Y
DB00388	DB05039	Y
DB00388	DB00983	Y
DB00388	DB00813	Y
DB00388	DB01288	Y
DB00388	DB00668	Y
DB00388	DB00470	Y
DB00388	DB00561	Y
DB00388	DB00988	Y
DB00388	DB00841	Y
DB00388	DB00449	Y
DB00388	DB01576	Y
DB00388	DB00907	Y
DB00388	DB01407	Y
DB00388	DB00201	Y
DB00388	DB00865	Y
DB00388	DB00289	Y
DB00388	DB01274	Y
DB00388	DB00182	Y
DB00388	DB01223	Y
DB00388	DB01193	Y
DB01620	DB00938	Y
DB01620	DB00191	Y
DB01620	DB00935	Y
DB01620	DB00368	Y
DB01620	DB06711	Y
DB01620	DB00211	Y
DB01620	DB00723	Y
DB01620	DB01577	Y
DB01620	DB00598	Y
DB01620	DB01064	Y
DB01620	DB00983	Y
DB01620	DB01288	Y
DB01620	DB00668	Y
DB01620	DB00988	Y
DB01620	DB00841	Y
DB01620	DB01407	Y
DB01620	DB00865	Y
DB01620	DB00289	Y
DB01620	DB00182	Y
DB01620	DB01193	Y
DB00780	DB01624	Y
DB00780	DB00246	Y
DB00780	DB00508	Y
DB00780	DB00831	Y
DB00780	DB00193	Y
DB00780	DB01623	Y
DB00780	DB00679	Y
DB00780	DB06204	Y
DB00780	DB00391	Y
DB00780	DB06144	Y
DB00780	DB00734	Y
DB00780	DB00409	Y
DB00780	DB01224	Y
DB00780	DB00420	Y
DB00780	DB00433	Y
DB00780	DB01278	Y
DB00780	DB01100	Y
DB00780	DB00850	Y
DB00780	DB01267	Y
DB00780	DB01192	Y
DB00780	DB00497	Y
DB00780	DB00904	Y
DB00780	DB00334	Y
DB00780	DB00368	Y
DB00780	DB01618	Y
DB00780	DB00370	Y
DB00780	DB01233	Y
DB00780	DB00422	Y
DB00780	DB00968	Y
DB00780	DB01403	Y
DB00780	DB00333	Y
DB00780	DB00933	Y
DB00780	DB00934	Y
DB00780	DB00408	Y
DB00780	DB01356	Y
DB00780	DB00327	Y
DB00780	DB00956	Y
DB00780	DB00502	Y
DB00780	DB04842	Y
DB00780	DB00623	Y
DB00780	DB00875	Y
DB00780	DB00450	Y
DB00780	DB00366	Y
DB00780	DB00561	Y
DB00780	DB01184	Y
DB00780	DB00514	Y
DB00780	DB00434	Y
DB00780	DB00363	Y
DB00780	DB01239	Y
DB00780	DB00477	Y
DB00780	DB01038	Y
DB00780	DB00490	Y
DB00780	DB01156	Y
DB00780	DB00921	Y
DB00780	DB01393	Y
DB00780	DB00767	Y
DB00780	DB00289	Y
DB00780	DB01238	Y
DB00780	DB00182	Y
DB00780	DB06288	Y
DB00780	DB01063	Y
DB00780	DB01614	Y
DB00213	DB01030	Y
DB00213	DB06589	Y
DB00213	DB04868	Y
DB00213	DB01024	Y
DB00213	DB00688	Y
DB00213	DB00422	Y
DB00213	DB00563	Y
DB00213	DB00317	Y
DB00213	DB00530	Y
DB00213	DB01576	Y
DB00213	DB01254	Y
DB00213	DB00758	Y
DB00213	DB06616	Y
DB00213	DB00182	Y
DB00935	DB00277	Y
DB00935	DB00938	Y
DB00935	DB00191	Y
DB00935	DB01579	Y
DB00935	DB00368	Y
DB00935	DB06711	Y
DB00935	DB00486	Y
DB00935	DB00211	Y
DB00935	DB00422	Y
DB00935	DB00723	Y
DB00935	DB01577	Y
DB00935	DB00598	Y
DB00935	DB01064	Y
DB00935	DB00332	Y
DB00935	DB05039	Y
DB00935	DB00983	Y
DB00935	DB00813	Y
DB00935	DB01288	Y
DB00935	DB00668	Y
DB00935	DB00470	Y
DB00935	DB00561	Y
DB00935	DB00988	Y
DB00935	DB00841	Y
DB00935	DB00449	Y
DB00935	DB01576	Y
DB00935	DB00907	Y
DB00935	DB01407	Y
DB00935	DB00201	Y
DB00935	DB00865	Y
DB00935	DB00289	Y
DB00935	DB01274	Y
DB00935	DB00182	Y
DB00935	DB01223	Y
DB00935	DB01193	Y
DB00768	DB00425	Y
DB00768	DB01041	Y
DB00768	DB06204	Y
DB00768	DB05271	Y
DB00768	DB00268	Y
DB00768	DB01278	Y
DB00768	DB00413	Y
DB00768	DB01173	Y
DB00768	DB00486	Y
DB00768	DB00370	Y
DB00768	DB01233	Y
DB00768	DB01403	Y
DB00768	DB00653	Y
DB00768	DB00956	Y
DB00768	DB00450	Y
DB00768	DB00470	Y
DB00768	DB00366	Y
DB00768	DB00921	Y
DB00768	DB00182	Y
DB00368	DB00277	Y
DB00368	DB00421	Y
DB00368	DB00938	Y
DB00368	DB01367	Y
DB00368	DB00191	Y
DB00368	DB01579	Y
DB00368	DB06711	Y
DB00368	DB00486	Y
DB00368	DB01171	Y
DB00368	DB00211	Y
DB00368	DB00422	Y
DB00368	DB00723	Y
DB00368	DB01577	Y
DB00368	DB00598	Y
DB00368	DB01064	Y
DB00368	DB01247	Y
DB00368	DB00332	Y
DB00368	DB05039	Y
DB00368	DB00983	Y
DB00368	DB01288	Y
DB00368	DB00668	Y
DB00368	DB00470	Y
DB00368	DB00561	Y
DB00368	DB00988	Y
DB00368	DB00841	Y
DB00368	DB00449	Y
DB00368	DB01576	Y
DB00368	DB00907	Y
DB00368	DB01407	Y
DB00368	DB00201	Y
DB00368	DB00865	Y
DB00368	DB00289	Y
DB00368	DB01274	Y
DB00368	DB00182	Y
DB00368	DB01223	Y
DB00368	DB01193	Y
DB06711	DB00277	Y
DB06711	DB00938	Y
DB06711	DB00191	Y
DB06711	DB01579	Y
DB06711	DB00486	Y
DB06711	DB00211	Y
DB06711	DB00422	Y
DB06711	DB00723	Y
DB06711	DB01577	Y
DB06711	DB00598	Y
DB06711	DB01064	Y
DB06711	DB00332	Y
DB06711	DB05039	Y
DB06711	DB00983	Y
DB06711	DB00813	Y
DB06711	DB01288	Y
DB06711	DB00668	Y
DB06711	DB00470	Y
DB06711	DB00561	Y
DB06711	DB00988	Y
DB06711	DB00841	Y
DB06711	DB00449	Y
DB06711	DB01576	Y
DB06711	DB00907	Y
DB06711	DB01407	Y
DB06711	DB00201	Y
DB06711	DB00865	Y
DB06711	DB00289	Y
DB06711	DB01274	Y
DB06711	DB00182	Y
DB06711	DB01223	Y
DB06711	DB01193	Y
DB01171	DB01624	Y
DB01171	DB00246	Y
DB01171	DB00508	Y
DB01171	DB00831	Y
DB01171	DB00193	Y
DB01171	DB01623	Y
DB01171	DB00679	Y
DB01171	DB06204	Y
DB01171	DB00391	Y
DB01171	DB06144	Y
DB01171	DB00734	Y
DB01171	DB00409	Y
DB01171	DB01224	Y
DB01171	DB00420	Y
DB01171	DB00433	Y
DB01171	DB01278	Y
DB01171	DB01100	Y
DB01171	DB00850	Y
DB01171	DB01267	Y
DB01171	DB01192	Y
DB01171	DB00497	Y
DB01171	DB00904	Y
DB01171	DB00334	Y
DB01171	DB01618	Y
DB01171	DB00370	Y
DB01171	DB01233	Y
DB01171	DB00422	Y
DB01171	DB00968	Y
DB01171	DB01403	Y
DB01171	DB00333	Y
DB01171	DB00933	Y
DB01171	DB00934	Y
DB01171	DB00408	Y
DB01171	DB00327	Y
DB01171	DB00956	Y
DB01171	DB00502	Y
DB01171	DB04842	Y
DB01171	DB00623	Y
DB01171	DB00875	Y
DB01171	DB00450	Y
DB01171	DB00366	Y
DB01171	DB00561	Y
DB01171	DB01184	Y
DB01171	DB00514	Y
DB01171	DB00434	Y
DB01171	DB00363	Y
DB01171	DB00758	Y
DB01171	DB01166	Y
DB01171	DB01239	Y
DB01171	DB00477	Y
DB01171	DB01038	Y
DB01171	DB00490	Y
DB01171	DB01156	Y
DB01171	DB00921	Y
DB01171	DB01393	Y
DB01171	DB00767	Y
DB01171	DB00289	Y
DB01171	DB01238	Y
DB01171	DB00182	Y
DB01171	DB06288	Y
DB01171	DB01063	Y
DB01171	DB01614	Y
DB00211	DB00373	Y
DB00211	DB00277	Y
DB00211	DB00489	Y
DB00211	DB00938	Y
DB00211	DB00571	Y
DB00211	DB00960	Y
DB00211	DB00191	Y
DB00211	DB01579	Y
DB00211	DB01359	Y
DB00211	DB04861	Y
DB00211	DB01203	Y
DB00211	DB00486	Y
DB00211	DB00264	Y
DB00211	DB00422	Y
DB00211	DB00723	Y
DB00211	DB01577	Y
DB00211	DB00598	Y
DB00211	DB01064	Y
DB00211	DB00332	Y
DB00211	DB05039	Y
DB00211	DB00983	Y
DB00211	DB01288	Y
DB00211	DB00668	Y
DB00211	DB00470	Y
DB00211	DB00561	Y
DB00211	DB00988	Y
DB00211	DB00841	Y
DB00211	DB00449	Y
DB00211	DB00343	Y
DB00211	DB01576	Y
DB00211	DB00907	Y
DB00211	DB01407	Y
DB00211	DB01136	Y
DB00211	DB00201	Y
DB00211	DB00612	Y
DB00211	DB00195	Y
DB00211	DB00865	Y
DB00211	DB00436	Y
DB00211	DB00289	Y
DB00211	DB00335	Y
DB00211	DB01274	Y
DB00211	DB00182	Y
DB00211	DB01223	Y
DB00211	DB01193	Y
DB00422	DB01624	Y
DB00422	DB00246	Y
DB00422	DB00726	Y
DB00422	DB00508	Y
DB00422	DB00831	Y
DB00422	DB00384	Y
DB00422	DB01623	Y
DB00422	DB00679	Y
DB00422	DB01162	Y
DB00422	DB00966	Y
DB00422	DB00391	Y
DB00422	DB00421	Y
DB00422	DB00489	Y
DB00422	DB06144	Y
DB00422	DB00938	Y
DB00422	DB05271	Y
DB00422	DB00268	Y
DB00422	DB00734	Y
DB00422	DB00409	Y
DB00422	DB01367	Y
DB00422	DB01224	Y
DB00422	DB00344	Y
DB00422	DB00571	Y
DB00422	DB00420	Y
DB00422	DB00433	Y
DB00422	DB00794	Y
DB00422	DB00457	Y
DB00422	DB00413	Y
DB00422	DB00960	Y
DB00422	DB01100	Y
DB00422	DB00252	Y
DB00422	DB00692	Y
DB00422	DB00191	Y
DB00422	DB00925	Y
DB00422	DB01174	Y
DB00422	DB00850	Y
DB00422	DB01359	Y
DB00422	DB01267	Y
DB00422	DB00904	Y
DB00422	DB00334	Y
DB00422	DB00540	Y
DB00422	DB00401	Y
DB00422	DB00393	Y
DB00422	DB01115	Y
DB00422	DB04861	Y
DB00422	DB01203	Y
DB00422	DB01618	Y
DB00422	DB00691	Y
DB00422	DB00264	Y
DB00422	DB00524	Y
DB00422	DB00968	Y
DB00422	DB00232	Y
DB00422	DB00723	Y
DB00422	DB01403	Y
DB00422	DB01577	Y
DB00422	DB00933	Y
DB00422	DB08815	Y
DB00422	DB00408	Y
DB00422	DB00722	Y
DB00422	DB00598	Y
DB00422	DB00270	Y
DB00422	DB01064	Y
DB00422	DB01247	Y
DB00422	DB01029	Y
DB00422	DB00808	Y
DB00422	DB00458	Y
DB00422	DB04946	Y
DB00422	DB00999	Y
DB00422	DB01275	Y
DB00422	DB00502	Y
DB00422	DB01018	Y
DB00422	DB00695	Y
DB00422	DB00983	Y
DB00422	DB04842	Y
DB00422	DB00623	Y
DB00422	DB00875	Y
DB00422	DB01288	Y
DB00422	DB01023	Y
DB00422	DB00903	Y
DB00422	DB00668	Y
DB00422	DB00450	Y
DB00422	DB00590	Y
DB00422	DB00988	Y
DB00422	DB00841	Y
DB00422	DB00343	Y
DB00422	DB01151	Y
DB00422	DB00363	Y
DB00422	DB00575	Y
DB00422	DB01242	Y
DB00422	DB01407	Y
DB00422	DB01239	Y
DB00422	DB00477	Y
DB00422	DB00880	Y
DB00422	DB01136	Y
DB00422	DB01038	Y
DB00422	DB01197	Y
DB00422	DB00887	Y
DB00422	DB01200	Y
DB00422	DB00612	Y
DB00422	DB00767	Y
DB00422	DB00865	Y
DB00422	DB00436	Y
DB00422	DB00289	Y
DB00422	DB00335	Y
DB00422	DB06216	Y
DB00422	DB01238	Y
DB00422	DB00182	Y
DB00422	DB00543	Y
DB00422	DB00381	Y
DB00422	DB00321	Y
DB00422	DB06288	Y
DB00422	DB00594	Y
DB00422	DB01063	Y
DB00422	DB01614	Y
DB00422	DB01193	Y
DB00723	DB00277	Y
DB00723	DB00938	Y
DB00723	DB00191	Y
DB00723	DB01579	Y
DB00723	DB00486	Y
DB00723	DB01577	Y
DB00723	DB00332	Y
DB00723	DB05039	Y
DB00723	DB00983	Y
DB00723	DB01288	Y
DB00723	DB00470	Y
DB00723	DB00561	Y
DB00723	DB00988	Y
DB00723	DB00841	Y
DB00723	DB00449	Y
DB00723	DB01576	Y
DB00723	DB00907	Y
DB00723	DB00201	Y
DB00723	DB00865	Y
DB00723	DB00289	Y
DB00723	DB01274	Y
DB00723	DB00182	Y
DB00723	DB01223	Y
DB00703	DB00418	Y
DB00703	DB01398	Y
DB00703	DB00734	Y
DB00703	DB00908	Y
DB00703	DB00794	Y
DB00703	DB00312	Y
DB00703	DB01356	Y
DB00703	DB01355	Y
DB00703	DB01354	Y
DB00703	DB01195	Y
DB00703	DB00311	Y
DB00703	DB00476	Y
DB00703	DB01144	Y
DB00703	DB01353	Y
DB00703	DB00237	Y
DB00703	DB00182	Y
DB00703	DB00945	Y
DB00703	DB00819	Y
DB00455	DB00425	Y
