UniProtKB	GENEID
Q9UBL3	9070
P78369	9071
P56748	9073
P56747	9074
P57739	9075
O95832	9076
O95661	9077
O43679	9079
O95484	9080
O14603	9081
A2RUG3	9082
O14609	9082
O14599	9083
O14598	9084
Q9Y6F8	9085
O14602	9086
O14604	9087
Q99640	9088
Q9BRB3	9091
O43290	9092
Q96EY1	9093
Q13432	9094
O60806	9095
O95935	9096
P54578	9097
P35125	9098
O75604	9099
Q14694	9100
P40818	9101
P31995	9103
Q15493	9104
Q9Y216	9108
Q9NYA4	9110
Q13287	9111
Q13330	9112
O95835	9113
P61421	9114
Q16352	9118
O95678	9119
O15403	9120
O15375	9121
O15374	9122
O15427	9123
O00151	9124
Q92600	9125
Q9UQE7	9126
O15547	9127
O43172	9128
O43395	9129
Q14320	9130
O95831	9131
P56696	9132
O95067	9133
O96020	9134
Q15276	9135
O43818	9136
Q92888	9138
O43439	9139
O94817	9140
O14737	9141
O43760	9144
O43759	9145
O14964	9146
O60524	9147
O76050	9148
Q9Y463	9149
Q9Y5B0	9150
Q9Y345	9152
O43868	9153
O00337	9154
Q9UQ84	9156
O43427	9158
Q16549	9159
O75912	9162
O00559	9166
O14548	9167
P63313	9168
Q99590	9169
Q9HBW0	9170
P54296	9172
Q01638	9173
O43283	9175
O95264	9177
O00189	9179
Q99650	9180
Q92974	9181
O43264	9183
O43684	9184
Q8NFH8	9185
O60721	9187
Q9NR30	9188
O96006	9189
O75618	9191
O60669	9194
O43448	9196
O00400	9197
B0YJ81	9200
O15075	9201
Q5VZL5	9202
Q14202	9203
O95789	9204
Q9UJ78	9205
Q32MZ4	9208
Q9Y608	9209
O95972	9210
O95970	9211
Q96GD4	9212
Q9UBH6	9213
O60667	9214
O95461	9215
O95292	9217
Q9P0L0	9218
O94776	9219
O95411	9220
Q14978	9221
Q96QZ7	9223
O95237	9227
Q9P1A6	9228
O14490	9229
Q15907	9230
Q8TDM6	9231
O95997	9232
P24001	9235
Q8ND90	9240
Q13253	9241
O60682	9242
O75462	9244
O95395	9245
O14933	9246
O75603	9247
Q13585	9248
O75911	9249
O75582	9252
Q9Y6R0	9253
Q9NY47	9254
Q12904	9255
Q9Y4C4	9258
Q9NR12	9260
P49137	9261
O94768	9262
Q9UEE5	9263
O43739	9265
Q99418	9266
Q15438	9267
O14713	9270
Q96J94	9271
Q8WUZ0	9274
Q9BQE9	9275
P35606	9276
O15213	9277
O15209	9278
O60244	9282
O60883	9283
Q9Y653	9289
Q9Y2T6	9290
Q9Y2T5	9293
O95136	9294
Q05519	9295
Q16864	9296
O14544	9306
Q01151	9308
Q9UHC3	9311
Q92953	9312
O60882	9313
O43474	9314
Q16612	9315
Q96BW5	9317
P61201	9318
Q15645	9319
Q14669	9320
Q15643	9321
Q15642	9322
Q15650	9325
Q15649	9326
Q9Y5Q9	9330
Q9UBX8	9331
Q86VB7	9332
O43548	9333
O43286	9334
Q9UFF9	9337
Q15170	9338
O95838	9340
Q15836	9341
O95721	9342
Q15029	9343
Q9UL54	9344
O95803	9348
P62829	9349
O95813	9350
Q15599	9351
O43396	9352
O94813	9353
Q14139	9354
P50458	9355
Q4U2R8	9356
O95965	9358
Q13427	9360
P36776	9361
Q14088	9363
P51157	9364
Q9UEF7	9365
P51151	9367
O14745	9368
Q9HDB5	9369
Q9Y4C0	9369
Q15848	9370
O15066	9371
O95405	9372
Q9Y263	9373
Q9UMR5	9374
Q8TCC7	9376
P20674	9377
P58400	9378
Q9ULB1	9378
P58401	9379
Q9P2S2	9379
Q9UBQ7	9380
Q9HC10	9381
Q8WTW3	9382
Q9Y5X9	9388
Q9Y226	9390
O76071	9391
Q8WUH2	9392
O60243	9394
O60551	9397
Q93033	9398
Q9UBI4	9399
O94762	9400
O94761	9401
O75791	9402
O60613	9403
O60711	9404
O95218	9406
O60235	9407
Q9Y5Y5	9409
Q96DI7	9410
Q52LW3	9411
Q9UDY2	9414
O95864	9415
Q9BUQ8	9416
Q9P021	9419
O75881	9420
O96004	9421
O95631	9423
Q9Y232	9425
Q9Y6F7	9426
O95672	9427
Q9UNQ0	9429
Q9Y4C5	9435
O95944	9436
O76036	9437
Q9ULK4	9439
Q9NVC6	9440
Q6P2C8	9442
O43513	9443
Q96PU8	9444
Q9Y287	9445
P78417	9446
O14862	9447
O95819	9448
O95711	9450
Q9NZJ5	9451
O43736	9452
O95749	9453
Q9NSC5	9454
Q9NSB8	9455
Q86YM7	9456
Q5TD97	9457
Q15052	9459
Q9UJF2	9462
Q9NRD5	9463
P61296	9464
O43687	9465
Q9P0M2	9465
Q6UWB1	9466
O60239	9467
Q9Y5K3	9468
Q7LGC8	9469
O60573	9470
Q13023	9472
Q5TEJ8	9473
Q9H1Y0	9474
O75116	9475
O96009	9476
Q9H944	9477
Q9NZU7	9478
Q9UQF2	9479
O95948	9480
O95847	9481
Q9UNK0	9482
O43529	9486
Q9Y2B2	9487
Q32NB8	9489
Q02241	9493
P24588	9495
P57082	9496
Q9Y6M7	9497
Q2Y0W8	9498
Q9UBF9	9499
Q9Y5V3	9500
Q9UNE2	9501
O60829	9506
O75173	9507
O15072	9508
O95450	9509
Q9UHI8	9510
O75439	9512
P51116	9513
Q99999	9514
Q9Y2K9	9515
Q99732	9516
O15270	9517
Q99988	9518
P62380	9519
P55786	9520
O43324	9521
O15126	9522
Q9NZ01	9524
O75351	9525
O75352	9526
O95249	9527
Q9BXS4	9528
Q9UL15	9529
O95429	9530
O95817	9531
O95816	9532
O15160	9533
O60234	9535
O14684	9536
O14683	9537
O14681	9538
Q53FA7	9540
Q86X95	9541
O14511	9542
Q8IVU1	9543
O95716	9545
O96018	9546
O95715	9547
O75348	9550
P56134	9551
O75391	9552
O75394	9553
O75367	9555
Q86WJ1	9557
O75436	9559
P13236	9560
Q8NHW4	9560
Q9UNW1	9562
O95479	9563
P56945	9564
O00178	9567
O75899	9568
Q9UHL9	9569
O14653	9570
P20393	9572
Q9NR23	9573
O15516	9575
O75602	9576
Q9NXR7	9577
Q9Y5S2	9578
Q9UN79	9580
Q4J6C6	9581
Q9UH17	9582
Q9Y227	9583
Q14498	9584
Q96Q89	9585
Q02930	9586
Q15013	9587
P30041	9588
Q15007	9589
Q02952	9590
Q9BTL4	9592
O60759	9595
O00562	9600
P13667	9601
Q9Y4A8	9603
Q9UBS8	9604
Q9Y2B5	9605
Q16568	9607
Q13671	9610
O75376	9611
Q9Y618	9612
Q9Y2T3	9615
Q9UBF6	9616
O75570	9617
Q9BUZ4	9618
P45844	9619
Q9NYQ6	9620
Q9Y5K2	9622
O95988	9623
Q6ZMQ8	9625
O95843	9626
Q9Y6H5	9627
P49758	9628
Q9Y6N3	9629
O95837	9630
O75694	9631
P53992	9632
Q9UQC9	9635
P05161	9636
Q9UHY8	9637
Q99689	9638
O15013	9639
Q92610	9640
Q14164	9641
Q15014	9643
Q5TCZ1	9644
O94851	9645
Q6PD62	9646
P49593	9647
Q8IWJ2	9648
Q5JS13	9649
O75038	9651
Q6PGP7	9652
Q7LGA3	9653
Q14679	9654
O75159	9655
Q14676	9656
Q15051	9657
Q92618	9658
Q5VU43	9659
Q66GS9	9662
Q92539	9663
Q86Y13	9666
Q14151	9667
O94892	9668
O60841	9669
O94829	9670
Q2TBF2	9671
O75056	9672
Q96H78	9673
Q15053	9674
O43156	9675
Q6PFW1	9677
O94880	9678
Q14153	9679
O75140	9681
O75164	9682
O75113	9683
Q15048	9684
Q14677	9685
Q14135	9686
Q4ZG55	9687
Q8N1F7	9688
Q7L1Q6	9689
Q15386	9690
O15091	9692
Q9Y4G8	9693
Q15006	9694
Q92611	9695
Q5TZA2	9696
Q15035	9697
Q14671	9698
Q9UQ26	9699
Q14674	9700
O75170	9701
Q86XR8	9702
Q14667	9703
O60284	9705
Q8IYT8	9706
Q15011	9709
Q92622	9711
Q92738	9712
Q86XD5	9715
O43304	9717
Q86TH1	9719
O60269	9721
O75052	9722
O15041	9723
Q5TAP6	9724
O94886	9725
O15015	9726
O75154	9727
Q93073	9728
Q9Y4B6	9730
O60308	9731
Q8N1I0	9732
Q15020	9733
Q9UKV0	9734
P50748	9735
Q70CQ2	9736
Q5JY77	9737
O43303	9738
O15047	9739
Q96RY7	9742
A7KAX9	9743
Q15027	9744
O15090	9745
Q9BQT9	9746
Q9Y4C2	9747
Q9H2G2	9748
Q9Y4F9	9750
O15079	9751
Q9Y5H5	9752
O43309	9753
Q92502	9754
A7MCY6	9755
Q9UMN6	9757
Q14CM0	9758
P56524	9759
O94900	9760
Q14165	9761
O60268	9764
Q7Z3T8	9765
Q92537	9766
Q15004	9768
P50749	9770
Q92565	9771
Q9NYF8	9774
P38919	9775
O75143	9776
Q92544	9777
Q92628	9778
Q92609	9779
Q92508	9780
P50876	9781
P43243	9782
Q9UJD0	9783
Q15036	9784
Q92620	9785
Q9BVV6	9786
Q15398	9787
O43312	9788
Q14692	9790
P48651	9791
Q14140	9792
Q14008	9793
Q92585	9794
Q92561	9796
P53990	9798
P49406	9801
Q15038	9802
Q12765	9805
Q92563	9806
Q92551	9807
O75150	9810
O43310	9811
A8K8P3	9814
Q14161	9815
Q14145	9817
Q14999	9820
Q8TDY2	9821
Q6P4F7	9824
Q9UM82	9825
O15085	9826
Q96PE2	9828
O75061	9829
Q14142	9830
O75123	9831
Q96AA8	9832
Q14680	9833
Q14691	9837
O60315	9839
A2RU30	9840
O43167	9841
Q9Y4G2	9842
Q9BQS7	9843
Q92556	9844
Q9UQC2	9846
Q86YS7	9847
O75121	9848
Q2KHM9	9851
Q7L775	9852
Q8N2Y8	9853
O94887	9855
Q5VV43	9856
Q5VT06	9857
Q5SW79	9859
O94898	9860
Q15008	9861
O75448	9862
Q86UL8	9863
O15016	9866
O43164	9867
O94826	9868
Q15047	9869
O94855	9871
O94868	9873
Q9UKI8	9874
O75152	9877
O94842	9878
Q7L014	9879
O15050	9881
O60343	9882
Q96HA1	9883
A6NMS7	9884
Q9H1P3	9885
O94844	9886
O75132	9889
Q7Z2D5	9890
O60285	9891
O60641	9892
Q9Y4R8	9894
O15040	9895
Q92562	9896
Q12768	9897
Q14157	9898
Q7L1I2	9899
Q7L0J3	9900
O43295	9901
Q9UBG0	9902
Q9UJP4	9903
Q9Y4C8	9904
O43147	9905
O43299	9907
Q9UN86	9908
B7ZAP0	9910
Q5R372	9910
O75069	9911
O94864	9913
O75185	9914
Q9HBZ2	9915
O75063	9917
Q15021	9918
O15027	9919
Q8N5U6	9921
Q6DN90	9922
Q9NUA8	9923
Q504Q3	9924
O15062	9925
Q92604	9926
O95140	9927
Q15058	9928
P42694	9931
Q15397	9933
Q15391	9934
Q9Y5Q3	9935
Q8IX05	9936
Q6PJP8	9937
P42331	9938
Q9Y5S9	9939
Q9Y238	9940
Q9Y2C4	9941
O75191	9942
O95747	9943
O94808	9945
O95825	9946
O60732	9947
O75083	9948
Q9Y4X0	9949
Q8TBA6	9950
Q9Y661	9951
Q9Y662	9953
Q9Y278	9956
O14792	9957
Q9Y4E8	9958
Q9Y6I4	9960
Q14764	9961
Q9UGH3	9962
Q9UHI7	9963
O95750	9965
O95150	9966
Q9Y2W1	9967
Q93074	9968
Q9UHV7	9969
Q14994	9970
Q96RI1	9971
P49790	9972
O14618	9973
Q14995	9975
Q92478	9976
P62877	9978
Q9Y3R5	9980
Q14512	9982
Q96FV9	9984
O95072	9985
Q9Y256	9986
O14979	9987
Q9Y222	9988
Q8TF05	9989
Q9UHW9	9990
O95758	9991
Q9Y6J6	9992
P98153	9993
Q9UKL3	9994
O43819	9997
Q9Y243	10000
Q9Y5X4	10002
Q9Y3Q0	10003
Q9UQQ1	10004
O14734	10005
Q8IZP0	10006
P46926	10007
Q9Y6H6	10008
Q86T24	10009
Q92844	10010
Q9HD15	10011
Q9UBN7	10013
Q9UQL6	10014
Q8WUM4	10015
O75340	10016
Q9HD36	10017
O43521	10018
Q9UQQ2	10019
Q9Y223	10020
Q9Y3Q4	10021
Q92837	10023
Q9Y2X0	10025
Q92643	10026
Q13111	10036
Q9UGN5	10038
Q9Y6F1	10039
O75674	10040
Q9UGU5	10042
O60784	10043
Q8N5H7	10044
Q9BRG2	10045
Q13495	10046
O60676	10047
Q96S59	10048
O75190	10049
Q9Y2C5	10050
Q9NTJ3	10051
P36383	10052
Q9Y6Q5	10053
Q9UBT2	10054
Q9UBE0	10055
O15440	10057
Q9NP58	10058
O00429	10059
O60706	10060
Q9UG63	10061
Q13133	10062
Q14061	10063
O15127	10066
O14828	10067
O95998	10068
Q9UKN1	10071
Q9NY33	10072
O95149	10073
Q7Z6Z7	10075
Q92729	10076
Q96QS1	10077
Q8N8D1	10081
Q9Y625	10082
Q9Y6N9	10083
O60828	10084
O43854	10085
C9JL84	10086
Q9Y5P4	10087
Q9Y2U2	10089
Q9Y2C2	10090
O15511	10092
O15145	10094
O15143	10095
P61158	10096
P61160	10097
P62079	10098
O60637	10099
O60636	10100
P43897	10102
O60635	10103
P30405	10105
O14595	10106
Q9UDY6	10107
O15144	10109
Q9HBY8	10110
Q92878	10111
O95235	10112
Q9HCU5	10113
Q9H422	10114
Q9UK73	10116
Q9NRM1	10117
P42025	10120
P61163	10121
P56559	10123
P40617	10124
O95267	10125
O96015	10126
P42704	10128
Q5TBA9	10129
Q15084	10130
Q12931	10131
Q96CV9	10133
P51572	10134
P43490	10135
Q9NTZ6	10137
Q13795	10139
P50616	10140
Q99440	10141
Q99996	10142
O75596	10143
O94988	10144
Q13283	10146
Q8IX01	10147
Q14213	10148
Q8IZP9	10149
Q5VZF2	10150
Q9NYB9	10152
Q03701	10153
O60486	10154
Q13263	10155
O43374	10156
Q9UDR5	10157
Q13113	10158
O75787	10159
Q9Y4F1	10160
P43657	10161
Q6P1A2	10162
Q9Y6W5	10163
Q8NCG5	10164
Q9UJS0	10165
Q9Y619	10166
O14709	10168
Q9BPW9	10170
Q9Y2P8	10171
O60504	10174
Q9UKZ4	10178
Q9Y580	10179
P78332	10180
P52756	10181
Q6ZUX7	10184
Q9Y693	10186
Q07912	10188
Q86V81	10189
O14530	10190
Q9H4P4	10193
Q6ZSZ6	10194
Q92685	10195
O60678	10196
P61289	10197
Q99550	10198
O00566	10199
Q99547	10200
O75414	10201
Q13268	10202
Q16602	10203
P61970	10204
O60487	10205
O60858	10206
Q8NI35	10207
Q5W0Q7	10208
P41567	10209
Q9NS56	10210
O75955	10211
O00148	10212
O00487	10213
Q13516	10215
Q92954	10216
O15194	10217
O43827	10218
Q96E93	10219
O95390	10220
Q96RU8	10221
Q99795	10223
Q9Y2A4	10224
P40200	10225
O60664	10226
O43752	10228
Q99807	10229
O15453	10230
Q14206	10231
Q13421	10232
Q8N6Y2	10234
Q7LDG7	10235
O43390	10236
P61962	10238
P59780	10239
Q92665	10240
Q13137	10241
Q9Y691	10242
Q9NQX3	10243
Q7Z6M1	10244
O00624	10246
P52758	10247
O75817	10248
Q6IB77	10249
Q8IYB3	10250
O43610	10251
O43609	10252
O43597	10253
O75886	10254
Q969H4	10256
O15439	10257
Q7Z401	10260
O95976	10261
Q15427	10262
O75956	10263
P78411	10265
O60895	10266
O60894	10267
O60896	10268
O75844	10269
O43823	10270
O95633	10272
Q9UNE7	10273
Q8WVM7	10274
Q7Z628	10276
O95155	10277
O43281	10278
Q9NQE7	10279
Q99720	10280
P56555	10281
O15155	10282
Q6UX04	10283
O75940	10285
O75934	10286
P49795	10287
Q8N423	10288
Q15772	10290
Q15459	10291
Q9BWF2	10293
O60884	10294
O14874	10295
Q7L5Y9	10296
O95996	10297
O96013	10298
O60337	10299
Q9BVA0	10300
O43261	10301
O75971	10302
O95704	10307
Q14586	10308
P22674	10309
Q13488	10312
O95197	10313
O43813	10314
Q9HB89	10316
Q9Y2C3	10317
Q15025	10318
Q9Y6N6	10319
Q13422	10320
P54108	10321
Q6GMV2	10322
O60662	10324
O00241	10326
Q5TFQ8	10326
P14550	10327
O43402	10328
Q9Y2B1	10329
Q9Y2B0	10330
Q9Y2A9	10331
Q9H2X3	10332
Q9Y2C9	10333
Q9Y6F6	10335
Q3KNV8	10336
Q92734	10342
Q9NTG1	10343
Q9Y258	10344
Q13061	10345
Q8IYM9	10346
Q8IZY2	10347
Q8WWZ4	10349
Q8IUA7	10350
O94911	10351
Q9UGM6	10352
O75607	10360
Q9P0W2	10362
Q9NP66	10363
Q9Y5W3	10365
Q9BPX6	10367
O60359	10368
Q9Y698	10369
Q99967	10370
Q14563	10371
P68363	10376
Q00978	10379
Q13509	10381
P04350	10382
P68371	10383
O00478	10384
Q8WVV5	10385
Q9BX26	10388
Q9UQR0	10389
Q9Y6K0	10390
Q9UQ03	10391
Q9Y239	10392
Q9UM13	10393
Q9Y2Y8	10394
Q96QB1	10395
Q9Y2Q0	10396
Q92597	10397
P24844	10398
P63244	10399
Q9UBM1	10400
Q9Y6X2	10401
Q9Y274	10402
O14777	10403
Q9Y646	10404
Q14508	10406
Q08648	10407
Q6PDA7	10407
P40205	10408
P80723	10409
Q01628	10410
O95398	10411
O95478	10412
P46937	10413
Q9BUD6	10417
Q9HCB6	10418
O14744	10419
Q96S53	10420
O95400	10421
Q9BSL1	10422
O14735	10423
O15173	10424
O95376	10425
Q96CW5	10426
O95487	10427
Q9UEE9	10428
Q96PK6	10432
O75608	10434
Q92979	10436
P13284	10437
Q13901	10438
Q99784	10439
Q99595	10440
Q92802	10443
Q96EZ8	10445
O75325	10446
Q92520	10447
P42765	10449
Q9UNP9	10450
Q9UKW4	10451
O96008	10452
Q15750	10454
O75521	10455
O00165	10456
Q14956	10457
Q9UQB8	10458
Q9UI95	10459
Q9Y6A5	10460
Q12866	10461
Q8IUN9	10462
Q6PML9	10463
Q8WXW3	10464
Q9UP83	10466
O43257	10467
P19883	10468
O43615	10469
Q99592	10472
O00479	10473
O75528	10474
O00635	10475
O75947	10476
Q969T4	10477
Q92581	10479
Q7L2H7	10480
Q92826	10481
Q9UBU9	10482
Q15437	10483
Q15436	10484
Q13536	10485
P40123	10486
Q01518	10487
O43889	10488
Q15345	10489
Q9UEU0	10490
O75718	10491
O60506	10492
Q99536	10493
O00506	10494
Q16206	10495
O14795	10497
Q86X55	10498
Q15596	10499
Q9H3T3	10501
O95754	10505
Q92854	10507
Q9NPR2	10509
Q99985	10512
Q92624	10513
Q9BQG0	10514
Q9UBX5	10516
Q5XX13	10517
O75838	10518
Q99828	10519
Q13398	10520
Q92841	10521
O75398	10522
Q8IWX8	10523
Q92993	10524
Q9Y4L1	10525
O15397	10526
O95373	10527
O00567	10528
O76041	10529
Q5JRX3	10531
O95352	10533
O60232	10534
O75792	10535
Q8IVL6	10536
O15205	10537
Q16520	10538
O76003	10539
Q13561	10540
Q92688	10541
O43504	10542
Q9UNN8	10544
Q13162	10549
O75915	10550
O95994	10551
Q92747	10552
Q9BUP3	10553
Q99943	10554
O15120	10555
P78345	10557
O15269	10558
P78382	10559
O60779	10560
Q8TCB0	10561
Q6UX06	10562
O43927	10563
Q9Y6D5	10564
Q9Y6D6	10565
O75969	10566
Q9UI14	10567
O95436	10568
O95391	10569
O14531	10570
O15304	10572
Q13084	10573
Q99832	10574
P50991	10575
P78371	10576
P61916	10577
P22749	10578
O95359	10579
Q9BX66	10580
Q01629	10581
Q9Y6Z7	10584
Q9Y6A1	10585
Q9Y586	10586
Q9NNW7	10587
P49914	10588
Q14919	10589
O76038	10590
O95347	10592
Q6P2Q9	10594
Q76MJ5	10595
P0DI81	10597
P0DI82	10597
O95433	10598
Q9Y6L6	10599
Q9Y5T5	10600
Q9UKI2	10602
O14492	10603
P22234	10606
Q14582	10608
Q92791	10609
Q9UJ37	10610
Q96HC4	10611
O75382	10612
O75477	10613
O94992	10614
Q96R06	10615
Q9BYM8	10616
O95630	10617
O43493	10618
Q8IVW6	10620
Q9BUI4	10623
Q9Y6Y0	10625
O95361	10626
O14950	10627
P19105	10627
Q9H3M7	10628
Q86YL7	10630
Q15063	10631
Q92737	10633
Q99501	10634
Q96B01	10635
O43566	10636
O75610	10637
Q15513	10638
O00471	10640
Q8WTW4	10641
Q9NZI8	10642
O00425	10643
Q9Y6M1	10644
Q96RR4	10645
O95969	10647
O15498	10652
O43291	10653
Q15126	10654
Q9Y5R5	10655
O75525	10656
Q07666	10657
Q92879	10658
O95319	10659
P52954	10660
Q13351	10661
O00574	10663
P49711	10664
Q5SRN2	10665
Q15762	10666
O95363	10667
Q99675	10668
Q99674	10669
Q7L523	10670
O00399	10671
Q14344	10672
Q9Y275	10673
O95196	10675
O75366	10677
Q9NY97	10678
O14775	10681
Q15125	10682
Q9NYJ7	10683
Q9Y5I7	10686
Q9UL42	10687
Q9Y231	10690
O14718	10692
Q92526	10693
P50990	10694
Q9BT09	10695
Q9Y5Q5	10699
P81408	10712
Q53GS9	10713
Q15054	10714
P27544	10715
Q16650	10716
Q9Y6B7	10717
P56975	10718
O75310	10720
O75417	10721
Q9Y666	10723
O60502	10724
O94916	10725
Q9Y266	10726
Q15185	10728
Q96TA2	10730
Q9UL49	10732
O00444	10733
Q9UJ98	10734
Q8N3U4	10735
Q9NPC8	10736
O75884	10741
Q9Y5P3	10742
Q7Z5J4	10743
Q9NZH5	10744
Q9UMS5	10745
Q9Y2U5	10746
O00187	10747
O43896	10749
Q13588	10750
O00533	10752
O14815	10753
O14908	10755
O43734	10758
Q9HBJ0	10761
P48681	10763
Q9UGL1	10765
Q14106	10766
Q9Y450	10767
O43865	10768
Q9NYY3	10769
Q15326	10771
O75494	10772
O95707	10775
P56211	10776
Q9UBL0	10777
Q14584	10781
Q96GC6	10782
Q9HC98	10783
P57081	10785
O00476	10786
Q9Y2A7	10787
Q13576	10788
O95183	10791
Q14593	10793
Q14587	10795
P13995	10797
Q9Y271	10800
Q9UHD8	10801
P51686	10803
O95452	10804
Q86SQ7	10806
Q96C92	10807
Q92598	10808
Q9Y365	10809
Q9UPY6	10810
Q86UR1	10811
Q9BVJ6	10813
Q6PUV4	10814
O14810	10815
O43559	10817
Q8WU20	10818
Q14236	10824
Q9UQ49	10825
Q96IV6	10826
O75891	10840
O95954	10841
O96001	10842
Q9BSJ2	10844
Q9Y233	10846
Q6ZRS2	10847
Q8WUF5	10848
O15446	10849
Q9Y4X3	10850
Q9Y251	10855
Q9Y230	10856
O00264	10857
Q9Y6A2	10858
Q8NHL6	10859
Q9H2B4	10861
Q9UKQ2	10863
Q9Y694	10864
Q03989	10865
Q6MZN7	10866
O75954	10867
O94966	10869
Q9UBK5	10870
P48645	10874
Q14314	10875
Q92496	10877
Q02985	10878
P02814	10879
Q9Y615	10881
O75973	10882
Q9NP92	10884
Q9UNX4	10885
Q9Y5X5	10886
Q8TCW9	10887
Q9NYM4	10888
P61026	10890
Q9UBK2	10891
Q9UDY8	10892
Q9Y5R2	10893
Q9Y5Y7	10894
Q9Y5M6	10896
O95070	10897
O95639	10898
O76095	10899
Q9BTZ2	10901
Q9H0E9	10902
A4FU01	10903
P62952	10904
O14545	10906
P83876	10907
Q8IY17	10908
Q9Y2Z0	10910
O95399	10911
O95257	10912
Q9UNE0	10913
P51003	10914
O14776	10915
Q9UNF1	10916
Q96KQ7	10919
Q99627	10920
Q15287	10921
Q14296	10922
P53999	10923
Q92484	10924
Q9UBU7	10926
Q9Y657	10927
Q15311	10928
Q9Y235	10930
Q9UBU8	10933
P30048	10935
O95800	10936
Q9H4M9	10938
Q9Y4W6	10939
Q99575	10940
Q9Y4X1	10941
Q9Y6M0	10942
Q8N5Y2	10943
O00193	10944
P24390	10945
Q12874	10946
P53677	10947
Q14849	10948
Q13151	10949
Q14201	10950
P83916	10951
P60468	10952
Q15785	10953
Q14554	10954
Q13530	10955
Q13438	10956
Q12796	10957
Q15363	10959
Q12907	10960
P30040	10961
Q13015	10962
P31948	10963
Q53G44	10964
P49753	10965
Q12829	10966
Q99848	10969
Q07065	10970
P27348	10971
P49755	10972
Q8N3C0	10973
O14957	10975
Q92989	10978
Q96AC1	10979
Q7L5N1	10980
Q13637	10981
Q15555	10982
Q92616	10985
Q92905	10987
P50579	10988
Q16891	10989
Q99624	10991
Q13435	10992
P20132	10993
Q9Y2P5	10998
Q6P1M0	10999
Q5K4L6	11000
O14975	11001
Q99661	11004
Q9NQ38	11005
Q8NHJ6	11006
Q15834	11007
Q13007	11009
P48060	11010
Q86UE8	11011
Q9UBX7	11012
P0CG34	11013
P0CG35	11013
P33947	11014
P17544	11016
Q8WVK2	11017
Q13445	11018
O43766	11019
Q9BW83	11020
Q15286	11021
Q9Y2W6	11022
Q5SQQ9	11023
O75019	11024
O75022	11025
Q8N6C8	11026
Q8N149	11027
Q93062	11030
Q13636	11031
O75689	11033
P60981	11034
Q9Y572	11035
Q9UNN4	11036
Q9Y6Q2	11037
Q9P1W9	11040
O43505	11041
Q9UJV3	11043
Q5XG87	11044
O00322	11045
Q76EJ3	11046
Q16186	11047
O43809	11051
Q16630	11052
Q9NZT2	11054
Q9BS86	11055
Q9Y2R4	11056
P08910	11057
Q9H0M0	11059
O00308	11060
O75829	11061
O95620	11062
O94993	11063
Q7Z7A1	11064
O00762	11065
Q16560	11066
Q9NTK1	11067
O14569	11068
Q8WZA2	11069
Q12893	11070
O95147	11072
Q92547	11073
Q9BZY9	11074
Q93045	11075
O94811	11076
O75031	11077
Q9H2D6	11078
O15258	11079
Q9UDY4	11080
O60938	11081
Q9NQ30	11082
Q9BTC0	11083
Q9UKF2	11085
Q9UKF5	11086
P61964	11091
Q96E40	11092
Q76LX8	11093
Q9UGQ2	11094
Q9UP79	11095
Q9UNA0	11096
O15504	11097
O95084	11098
Q16825	11099
Q9BUJ2	11100
O95260	11101
O95059	11102
Q13601	11103
O75449	11104
Q9NQX1	11107
Q9UKN5	11108
P31937	11112
O14578	11113
O95684	11116
Q9Y6C2	11117
P78410	11118
O00481	11119
Q7KYR7	11120
O14522	11122
Q9UKA8	11123
Q9UNN5	11124
O95971	11126
Q9Y496	11127
O14802	11128
Q8N2M8	11129
O95229	11130
Q9UMQ6	11131
Q9HC96	11132
Q9Y664	11133
Q00587	11135
P82251	11136
O95759	11138
Q16543	11140
Q9NZN1	11141
Q9Y2B9	11142
O95251	11143
Q14565	11144
P53816	11145
Q92990	11146
Q9UM44	11148
Q8NE79	11149
P31146	11151
Q9Y484	11152
Q9Y587	11154
O75112	11155
O75365	11156
P62312	11157
Q9UNT1	11158
Q9UBK7	11159
O94905	11160
Q9UKR5	11161
P53370	11162
Q9UKK9	11164
O95989	11165
Q9Y651	11166
Q12841	11167
O75475	11168
O75717	11169
O95990	11170
Q9Y3F4	11171
Q9Y581	11172
Q9UKP4	11173
Q9UKP5	11174
Q9UIF9	11176
Q9NRL2	11177
Q9Y250	11178
Q9NRM2	11179
O43280	11181
Q9UGQ3	11182
Q9Y4K4	11183
Q92918	11184
O95050	11185
Q9NS23	11186
Q9Y446	11187
Q9Y2I1	11188
Q9BV73	11190
O75554	11193
Q9NUT2	11194
Q9Y6Y8	11196
Q9Y5W5	11197
Q9Y5B9	11198
Q9UJ72	11199
O96017	11200
Q9UNA4	11201
O60259	11202
Q9ULW2	11211
O94903	11212
Q9Y616	11213
Q12802	11214
Q9UKA4	11215
O43572	11216
Q9Y2D5	11217
Q9UHI6	11218
Q9BQ50	11219
Q9Y6W6	11221
P09001	11222
P42766	11224
Q8NCL4	11226
Q7Z7M9	11227
Q8NHQ8	11228
O60831	11230
Q9UGP8	11231
Q9UHN1	11232
Q9UPZ3	11234
Q9BUL8	11235
Q8WU17	11236
Q9Y225	11237
Q9Y2J8	11240
Q6P1K2	11243
Q9UKY1	11244
Q14439	11245
O95158	11247
O95156	11249
Q9Y5Y3	11250
Q9Y5Y4	11251
Q9UNF0	11252
Q9UKM7	11253
Q9UN76	11254
Q9Y5N1	11255
O75935	11258
Q4L180	11259
Q99653	11261
Q13342	11262
